month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,288.2804651528219,1347.4754797649548,1712.870663793669,9.286016452380967,8.01851752229492
2,249.2881915674154,506.220145112214,856.9543466292756,8.982687454179288,7.57574476339672
3,435.20813328562207,-23.389663347411826,448.55199239096027,9.56344218883001,8.479037704420797
4,530.7455915643228,-152.9558118582577,719.0728567790137,9.662602062571064,8.019576331995342
5,331.2089324895873,-145.0369382706552,377.5743533906954,9.363042855341087,7.785152777253621
6,386.54656838976456,255.6882218983892,533.4747669820049,9.289723491468518,8.571086814973564
7,174.12586564935964,779.9758157356298,943.697600623235,9.958226895112116,9.017977251351343
8,240.75166799592586,618.0101240999618,891.9651250536161,9.480718310001206,8.342803043093175
9,330.4023113609221,514.1348397156698,842.3577144444173,9.772762986159314,8.779359307859428
10,303.51616582312863,723.4384701896852,1123.193627856746,9.365633227713971,8.048552954418568
11,296.4906956232357,575.326022267428,896.9436067247156,9.428850263857253,8.344102626781064
12,280.84319584283827,794.5355670631363,1023.013666314485,9.176747164359485,8.363203878195007
