month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,615.0166536266216,530.1870107526881,1255.0437849462364,12.767156627884804,11.588559652064626
2,54.3994304524525,212.81232183908045,298.2493793103448,13.36263023072439,11.792079652957849
3,98.49988930598661,300.00911254480286,493.7077849462366,13.924314100249948,11.957827916547584
4,106.96362998111198,251.18346666666667,438.2893333333333,14.203742820918759,12.45449529042573
5,88.268366697357,370.2024946236559,741.9027096774194,15.742061535035072,11.53103749461619
6,85.1267264055986,409.7635555555556,752.5534222222223,14.627780373919812,10.600962002188618
7,49.25169157751193,357.35458064516126,416.8695053763441,10.175740990674104,8.967357637078994
8,62.155324751814234,395.39027956989247,545.7754838709677,11.077343909535765,8.657837547369546
9,38.867107581643076,390.77164444444446,504.8977777777778,11.700042154545764,8.763725560754155
10,52.945846244108964,343.18752688172043,485.7975913978495,12.630911307831443,9.937403240566617
11,211.33382178339315,343.1744,745.7010666666666,12.356413743919962,10.451717840744092
12,126.50274243745329,422.29634408602146,588.359311827957,12.084855782377737,10.772133518202203
