month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,74.36284561599282,818.3811935751129,1108.7240078039395,19.195212631400747,15.290805651273622
2,8.83860641359532,395.4332062966031,464.0539599462902,18.884535876876175,11.120783272647714
3,15.20410771295456,325.8179818031431,385.6939758264628,19.354543161329687,15.41639729958591
4,31.747792574619602,301.53529197684037,418.05072952853595,17.776390340754393,14.106357630279758
5,35.305094881069856,371.210216921476,578.6181989914352,21.410744377682285,15.536012064524906
6,36.44631792187927,355.1902692939245,558.5731527093596,19.435422176280873,13.855081152891012
7,1.069651053317126,385.1462196090895,393.61839186397583,21.450257947468682,13.529756941167108
8,27.81507519552087,369.8220498967106,535.0805593516606,19.721415433809298,13.780086567532813
9,17.521768037771306,352.3129055986923,474.9236616264814,19.14036497238715,12.1427403269597
10,38.38560455398941,364.1943288028791,565.9806604532213,18.745326081700203,13.48850301974547
11,99.84450074138158,401.34432366162645,654.7281111565183,15.04804033237907,12.510256231953104
12,57.95534730224522,591.5944354838709,753.5699622957688,17.317096978171904,14.522263821748572
