month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,189.07427604906212,504.6670480625,616.6557814375,16.36541590209175,15.773115702273994
2,117.85283905604413,229.37208933028288,282.857927891015,16.288732167840454,15.834896368799848
3,161.92677924305403,128.76939803067995,220.67676992122716,17.222940881315115,16.65535489769393
4,282.54012735896936,271.83024872217635,420.40398751030494,16.22257954095787,15.696729505596474
5,98.7544744848072,280.21856574979626,403.88862381825584,17.329516719425733,16.077218454196842
6,94.09913816474906,469.80821355160447,625.5313283824806,17.68494405292558,16.03006052341605
7,116.92102254986851,225.6845356946586,524.542094230624,17.270419779796672,14.714356286259502
8,270.647178922424,610.7361395531915,1272.3715738510637,18.434990822633925,15.990348930463876
9,62.58374673238454,442.198262553101,539.5644899532709,18.385224152098058,16.829449180831446
10,421.6587265563764,339.9950504310802,612.7136553719586,15.778778311110923,15.132002652151975
11,160.2737025689833,339.96347810898203,519.6077470538823,17.611092156858167,16.490232873877275
12,225.59671531429692,852.8007700900165,972.1483809328969,17.240003437829337,16.710972647551028
