month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,767.8639398074248,577.6296989247312,1481.6231612903225,13.007504072441982,11.830220692115947
2,76.61719917514998,222.43627586206898,333.12158620689655,13.396566298701682,11.951912738270368
3,94.82177916640835,309.9285763440861,462.6146774193549,13.813120597169535,12.202877660690847
4,213.12237046550433,264.81256666666667,530.1592777777778,13.830459641457038,12.585415733582355
5,331.5438593053483,383.072,1441.313688172043,15.027850263254145,11.83598995531831
6,127.15796979694977,423.1750777777778,820.6579555555554,13.879014617033395,10.753116357247459
7,47.501422439381486,372.1355161290322,438.9481075268817,10.651791876612755,9.245253135418267
8,75.65161127917735,412.0625053763441,541.3796021505377,10.766520628061324,9.057144002354592
9,37.52778682470447,408.85859999999997,500.7677666666667,11.618382218542385,9.169285853741963
10,105.56548035810752,357.2025483870967,527.337559139785,11.863137933663248,10.251484113495064
11,243.3296037230834,355.32603409961683,717.4824444444445,12.074642995992694,10.586306178892228
12,138.87053933482167,445.72303225806445,612.370182795699,12.163083639985,10.963065623585301
