month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,89.55767782225138,889.6185647486558,1058.5543619314515,14.479475601037509,12.59314044368213
2,84.1259405886786,448.5890732341954,537.3743248649425,13.567161143370948,12.511776203027871
3,62.037056039164426,381.9528062672043,490.42008325672043,14.165026495001715,12.416599292062404
4,145.11475202331,454.51975450416666,557.2351948361111,14.294799479175998,13.586977307765764
5,478.21534328767245,471.3491627983871,661.7596294247311,14.473128350933475,14.074959483044081
6,130.37359441730925,402.560979575,442.51495087638887,14.858506750059846,14.552049217948202
7,431.2520667828222,464.3011274099462,657.5179887526881,14.667289995819493,14.219253054288671
8,216.25136749144548,431.3596249798387,537.7434441505376,14.651823445152024,14.159878269302935
9,73.74728108666191,446.16362787083335,479.01124651944446,12.53904959013443,12.093641740148227
10,189.12038151999795,523.066748188172,641.2987072580645,12.573257755202917,11.948090038067223
11,128.19505819933408,514.8947908594535,599.797325348611,12.706855453054052,12.0445636736378
12,122.4239264381175,665.9984905241936,745.2442839274195,12.316066876155542,11.66876046731361
