month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,328.28473614438514,258.973686,597.164662,15.773506125430027,14.743330380163544
2,0.5891133051061392,-70.53689051580699,-68.99626821963395,14.990502008947704,12.375347543875256
3,448.3365476592309,-143.0495641791045,249.69432437810946,16.55717355246205,15.681171169599516
4,66.3676647591791,12.103385985160756,188.2736705688376,16.070444047162137,13.415984461168724
5,353.9484469677981,25.430800977995112,453.65989633251843,15.901196125038659,14.691333232621451
6,271.60233615950807,167.99902168256722,872.9741453599305,16.67278555052579,14.077170465141112
7,71.75869997774113,-9.599389165950127,502.9013984522786,19.764097145117137,12.622095031650552
8,198.0595965409521,335.4528817021276,1888.560114382979,21.007698465061377,13.166082820958392
9,133.2655357031921,330.07709158878504,598.0814355140187,16.74930133134538,14.738246176098974
10,58.091177613850384,65.20232027027028,347.0968237691002,17.93612739664905,13.083505802510329
11,109.75641421951138,157.00693846153848,664.7262080267558,18.72657783654713,14.100704514444775
12,92.0485057452276,714.9728072013093,859.8189289689035,17.084402273721054,15.51081756776162
