month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,573.8030588644566,1407.8789282682515,1503.8806610780985,8.488274018729808,8.320966219322461
2,58.19280601071286,739.8846339541437,816.2380584271414,9.23486140187117,7.922784718766844
3,134.8754436270609,475.764438478624,565.5962092465811,9.834659935726146,9.168624911088205
4,172.0496410452598,484.6135884841965,600.8273108733082,9.701216591227862,9.025750371347497
5,77.59488998689565,525.5592102643252,581.6281382508939,9.112167666382305,8.389582361859174
6,809.1920287140379,592.130027400804,736.478508431344,9.73375983137195,9.55537390094204
7,172.80462859449432,699.9481266842765,837.4597668027428,9.995153300456769,9.199389671271195
8,152.5456770849427,637.8149263887998,762.1195937954835,10.2011764993631,9.386308007140867
9,89.2880052648211,627.3722300388732,702.1563944103915,10.2656715431384,9.428110403130463
10,128.5922149358148,653.9589306301718,758.9410377265901,9.375375671301159,8.558980169731358
11,154.19162162504946,729.9513382442891,851.8282538804528,9.500166059549962,8.709741049359604
12,312.8333396952423,1809.3679929792834,2056.528758875622,8.761697356017347,7.971625674371185
