month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,176.85628774031284,1132.9188190504265,1715.1018956003068,9.420250825928965,6.128408154006739
2,535.6283238481984,378.79599783968655,949.3921448625268,7.636632977816571,6.571349242320409
3,-0.0,-214.01500224454833,-214.01500224454833,7.506182533155581,7.506182533155581
4,389.9745539460253,-292.1868223282872,794.8318651367492,9.917611676769484,7.130202414893027
5,246.86668018474933,-236.55330361324064,979.6201576110413,10.884196150686078,5.957757889169947
6,25.360643598554717,197.16988274911301,236.40796158347177,9.407458799906676,7.860255219356044
7,-0.0,713.0614795920966,713.0614795920966,7.597882068450418,7.597882068450418
8,254.2584487196835,541.3064795344997,891.5846960872875,8.619549363837212,7.24190305247951
9,348.10871451836476,443.5531859348714,1265.2309000397213,9.847120371908632,7.486714911331131
10,493.0470483304459,637.6032734814013,1017.6926062464306,8.199631211520693,7.428732513066628
11,17.773795216483435,458.586472068028,489.00679263374127,8.630059200210523,6.918532763821547
12,203.1311934134855,669.5213856725256,1003.3873763237682,8.888365308651426,7.244767479044199
