month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,179.51797333810688,1297.3674193548386,1404.0855806451611,10.025131146771153,9.430660534660642
2,116.17211053128662,641.9680574712645,682.146195402299,10.199417792143064,9.853567685903556
3,67.34406356778383,543.441017204301,568.506823655914,9.329278491772993,8.957073364101378
4,113.48486512746679,543.349838888889,581.3873055555556,9.489684908874736,9.154508359216823
5,61.50434201879589,565.3577150537634,593.3007795698925,10.296151360879607,9.841824674601975
6,184.27891700091007,649.2390833333333,692.4852166666666,11.158941472035375,10.924263885503159
7,597.4949145431237,762.7200752688171,851.5425591397849,11.892398298686633,11.743740166652259
8,335.0335277754164,675.6521666666666,734.9064247311827,12.073371024853195,11.89651035330303
9,36.71015893645005,653.5267277777776,664.0386277777777,10.504285612772453,10.217937094066883
10,192.7072237360873,671.1737741935483,708.5063870967742,10.067564152969002,9.873837056224145
11,89.47882156316267,687.1026137992831,718.7571471326165,9.820502810654343,9.466737172198762
12,137.16280331206357,1441.0250591397848,1485.9780913978493,10.145532143193101,9.817797292337346
