month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,120.62912331934133,947.8895995329301,1096.167360391801,14.488865658856087,13.259662000797128
2,79.87102100259348,481.8429245308907,544.8313232550287,14.122037633056891,13.333411205915281
3,147.72349859024482,420.02664305987895,499.98972380463704,13.782093322315415,13.240790956539984
4,100.68882298749357,506.38844642916666,560.85243965,14.672165600359303,14.131251618072412
5,500.749960036247,561.3245066444891,712.7054051848116,14.83643945171858,14.53413110301324
6,860.8340158745904,506.14514235277784,561.0634373652778,15.244982206479323,15.181185602962948
7,311.3502673823979,617.8319017963709,721.6847404294355,15.390568070527749,15.057011795170482
8,310.25945765940816,539.1227788051076,690.3829852325272,15.494609235910461,15.007081137763416
9,304.9031427495684,537.1634628006944,586.7336450381945,13.05828747916376,12.895710672832895
10,163.59197068294887,601.7716177251344,673.5289689872312,13.19261962931003,12.753983494989923
11,84.11189749619628,577.0357170574821,621.0261895159499,13.218692126968618,12.695692730606906
12,187.64521868411876,711.7785986081988,785.1952660154568,12.809652895132642,12.418400370577805
