month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,-0.0,849.5386771612904,849.5386771612904,11.759937690251075,11.759937690251075
2,7.322979035631538,430.9898146896552,457.0121077931034,14.583145797913692,11.02963391380187
3,10.81522836593517,354.9164601935484,410.0385469677419,15.58329523738407,10.486584858187657
4,120.43908535027933,392.5550562666667,620.6415138666666,13.801622917495063,11.907831913252103
5,6.639792322228947,374.04231219354836,388.69348393548387,15.214024638289313,13.007453865512604
6,-0.0,340.10081486666667,340.10081486666667,12.982189352794624,12.982189352794624
7,1618.21768976848,375.98638677419353,1825.076913806452,13.740480442445248,12.844994921546386
8,2.0767600423286745,350.86502948387096,353.38322838709666,14.431560368531098,13.218999056134868
9,55.83385003892833,354.80146900000005,439.49455306666675,11.58490291181058,10.06802590173016
10,0.8891112249415646,446.65223529032255,448.8767107741935,12.630185056792163,10.1282759451104
11,3.5148334057588277,451.101717,455.5569644666666,12.231745398513425,10.964189609320504
12,-0.0,625.2133537419355,625.2133537419355,10.428011713311614,10.428011713311614
