month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,95.36483584346125,876.1261542150537,1036.340795655914,14.047075472058921,12.367057475171684
2,63.48468206113606,441.82790659770114,542.4458951149425,13.79988956959118,12.214972001830521
3,48.506341809799565,374.1085048849462,495.3434276559139,14.467345010034363,11.967982704765413
4,233.74115478891625,431.96730571111107,571.2347947000001,13.96561707552914,13.36979779510655
5,355.46524201620963,435.77254965591396,636.1767120322581,14.408309261326146,13.844529360695093
6,225.05395729725754,376.0272866222222,425.6314221888889,14.479686619511835,14.259276661331857
7,333.5264297794201,428.17114348387094,693.7259025698925,14.677280220845086,13.881077185522267
8,188.58120375443116,404.59462362365593,517.7493428709678,14.495395745489251,13.89536395489336
9,464.00419993662143,407.82661184444447,468.19717354444447,11.914576148059767,11.784468366560798
10,234.39637342420886,495.3332798494623,664.4812413225807,12.32639470362245,11.604762552671753
11,87.35054021239067,491.2613195329749,564.0851466111111,12.655170629822527,11.821474283725966
12,118.97225409171007,653.9686847096774,742.0521233870968,12.054269688249343,11.313900110819992
