month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,706.5283953955698,1443.3713546530137,1539.887071970501,8.628365338391788,8.491759773942865
2,157.9108784967953,749.1508829189222,853.6616242647345,8.817863550749498,8.156029858469555
3,148.5310536432714,482.8380385380398,564.7689524267497,9.803978601001083,9.252370634897417
4,162.50756705689278,494.3288185958676,588.737143704684,9.712276635039965,9.131329389360697
5,88.47738180895024,540.2326310878348,590.57152859617,9.273715285827661,8.704768786797452
6,527.9452603464844,610.1854132834142,736.7770608273239,10.106122781923624,9.866341024660803
7,171.25295118482342,724.8404777341979,819.6354311747913,9.947311970289842,9.393774346136684
8,106.46908555785198,655.6139475331352,752.176243280122,10.455674809478149,9.548723329841113
9,86.37879099046121,641.8480316853046,695.4858418537523,10.234097600286708,9.613137192186263
10,158.37068251029643,665.8459007540787,778.6992683209231,9.522425684622046,8.809835676204292
11,163.26599358114447,745.1834582036895,841.1574630127029,9.51359196607154,8.925753671817974
12,426.6696536524359,1833.1065627742466,2058.215972129883,8.829349714700962,8.301753240093669
