month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,208.8015326067595,425.4379531666666,659.2218927499999,16.576824690567005,15.457178035790728
2,143.78268892103526,91.95688207154743,281.89743806156406,16.19993428287828,14.87890908869441
3,176.6574485682036,-5.164620854063019,170.82142110281922,17.291867744712537,16.29566836780167
4,271.2209293220271,115.70447658697442,345.10740218466606,16.02147042545758,15.175654715516158
5,64.21351918701734,184.48583647106767,346.65510965770176,18.007091474269032,15.481622155694662
6,89.09830979190404,389.41204791847355,673.6521705117086,18.41928814189837,15.229102802062894
7,94.70489170494899,100.8553922184007,515.9018693162377,18.214033238007115,13.83150907606777
8,229.44165352322315,412.753725106383,1461.7621020425534,19.645252390584403,15.073247444954173
9,46.630730688656335,404.9603093882752,539.3431556499576,18.76313672681059,15.881285127859218
10,186.0510754149524,181.0020816748067,501.9087999728267,16.140955738580768,14.416124448453655
11,110.34105176530682,244.8943772668876,518.0604671954785,18.25842226525864,15.782769872473777
12,190.382064570563,787.8566152209493,959.6138300736499,17.190788549764765,16.2886173639637
