month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,83.3968668141002,880.2911234866506,1020.4500080845604,18.083711134167437,16.40308584069725
2,24.244456900891386,425.2314029511756,516.1547402365511,18.647289939331138,14.89701673607419
3,41.971193221869825,360.0102379999467,449.653296056903,19.576566501856316,17.440743077362054
4,85.64484913408107,351.3649753239592,466.5721304797353,17.232904599869133,15.887731417078358
5,86.380870239645,433.34233750900506,531.6520439446091,17.871701828738015,16.733606029297047
6,74.14829665037443,412.412147304324,640.8712165435139,18.343039186901542,15.261929049268282
7,108.36213601263337,447.7524779516924,705.2354027623286,16.766736148985835,14.390602443971048
8,153.57381545191964,427.06722833571695,723.4485840748981,16.939288042697694,15.009392940910416
9,167.45872549931087,413.9743284974799,619.4720081051629,15.322880126264195,14.09572592859331
10,67.62779698284956,423.2779934613813,484.166806359334,15.472623545108753,14.572271693678251
11,70.11402593159617,450.71389069656016,516.7043977119532,15.50173859762406,14.560550220014226
12,55.64930350719179,633.6423531760577,720.2043177236071,17.206874198280236,15.651383679340144
