system_uptime,continuous_flex,shadow_price_usd_ton
0.0,0.0,5246.957857702207
0.0,0.1,5246.957857702169
0.0,0.2,5246.957857702207
0.0,0.30000000000000004,5246.957857702207
0.0,0.4,5246.957857702207
0.0,0.5,5246.957857702207
0.0,0.6000000000000001,5246.957857702169
0.0,0.7000000000000001,5246.957857702207
0.0,0.8,5246.957857702169
0.0,0.9,5246.957857702207
0.0,1.0,5246.9578577022085
0.041666666666666664,0.0,5246.957857702207
0.041666666666666664,0.1,5246.957857702169
0.041666666666666664,0.2,5246.957857702207
0.041666666666666664,0.30000000000000004,5246.957857702207
0.041666666666666664,0.4,5246.957857702207
0.041666666666666664,0.5,5246.957857702207
0.041666666666666664,0.6000000000000001,5246.957857702169
0.041666666666666664,0.7000000000000001,5246.957857702207
0.041666666666666664,0.8,5246.957857702169
0.041666666666666664,0.9,5246.957857702207
0.041666666666666664,1.0,5246.9578577022085
0.08333333333333333,0.0,1736.7015239343782
0.08333333333333333,0.1,1829.6561591468385
0.08333333333333333,0.2,1984.2792360402775
0.08333333333333333,0.30000000000000004,2140.1384458515417
0.08333333333333333,0.4,2297.2486714528177
0.08333333333333333,0.5,2455.6250355959623
0.08333333333333333,0.6000000000000001,2615.282905765108
0.08333333333333333,0.7000000000000001,2776.237899147305
0.08333333333333333,0.8,2938.5058877248734
0.08333333333333333,0.9,3102.103003493145
0.08333333333333333,1.0,3267.045643806538
0.125,0.0,1246.2864225001451
0.125,0.1,1120.9401834767332
0.125,0.2,1158.8452819282231
0.125,0.30000000000000004,1312.217873287505
0.125,0.4,1482.6039236365439
0.125,0.5,1644.0610879326694
0.125,0.6000000000000001,1753.769931297778
0.125,0.7000000000000001,1861.4108479958893
0.125,0.8,1970.3745046097345
0.125,0.9,2080.6854335047096
0.125,1.0,2192.368777476851
0.16666666666666666,0.0,647.5979174260476
0.16666666666666666,0.1,713.061487537837
0.16666666666666666,0.2,780.3087029169649
0.16666666666666666,0.30000000000000004,848.5531732445629
0.16666666666666666,0.4,952.3726316662027
0.16666666666666666,0.5,1060.6078120744894
0.16666666666666666,0.6000000000000001,1165.8150026228914
