system_uptime,continuous_flex,shadow_price_usd_ton
0.0,0.0,561.920644767353
0.0,0.1,561.920644767353
0.0,0.2,561.920644767353
0.0,0.30000000000000004,561.920644767353
0.0,0.4,561.920644767353
0.0,0.5,561.920644767353
0.0,0.6000000000000001,561.920644767353
0.0,0.7000000000000001,561.920644767353
0.0,0.8,561.920644767353
0.0,0.9,561.920644767353
0.0,1.0,561.920644767353
0.041666666666666664,0.0,561.920644767353
0.041666666666666664,0.1,561.920644767353
0.041666666666666664,0.2,561.920644767353
0.041666666666666664,0.30000000000000004,561.920644767353
0.041666666666666664,0.4,561.920644767353
0.041666666666666664,0.5,561.920644767353
0.041666666666666664,0.6000000000000001,561.920644767353
0.041666666666666664,0.7000000000000001,561.920644767353
0.041666666666666664,0.8,561.920644767353
0.041666666666666664,0.9,561.920644767353
0.041666666666666664,1.0,561.920644767353
0.08333333333333333,0.0,0.0
0.08333333333333333,0.1,562.8898691008264
0.08333333333333333,0.2,562.3509987529451
0.08333333333333333,0.30000000000000004,562.1716045086977
0.08333333333333333,0.4,55.61360006701789
0.08333333333333333,0.5,55.61350328481976
0.08333333333333333,0.6000000000000001,55.613418600672674
0.08333333333333333,0.7000000000000001,55.61334387958094
0.08333333333333333,0.8,55.613277461000784
0.08333333333333333,0.9,55.613218033984985
0.08333333333333333,1.0,55.61316454977965
0.125,0.0,0.0
0.125,0.1,-1.11022302452886e-08
0.125,0.2,120.86451624315436
0.125,0.30000000000000004,84.68731314247196
0.125,0.4,54.48185623678053
0.125,0.5,38.421979195758084
0.125,0.6000000000000001,42.40968318868778
0.125,0.7000000000000001,45.923269164896205
0.125,0.8,49.04254795414243
0.125,0.9,51.83036881656925
0.125,1.0,54.33689800695723
0.16666666666666666,0.0,3862.8729285786635
0.16666666666666666,0.1,964.6937296312773
0.16666666666666666,0.2,420.5216437589624
0.16666666666666666,0.30000000000000004,224.82916323332788
0.16666666666666666,0.4,204.77959844127705
0.16666666666666666,0.5,187.2230485396514
0.16666666666666666,0.6000000000000001,151.68718973661476
0.16666666666666666,0.7000000000000001,115.89301741912425
0.16666666666666666,0.8,83.84995182123781
0.16666666666666666,0.9,54.99769678859749
0.16666666666666666,1.0,28.88225106326234
0.20833333333333334,0.0,540.4176355300718
0.20833333333333334,0.1,441.1980333409374
0.20833333333333334,0.2,548.2981118024012
0.20833333333333334,0.30000000000000004,509.73333435005907
0.20833333333333334,0.4,443.44380443727937
0.20833333333333334,0.5,350.5354285351872
0.20833333333333334,0.6000000000000001,200.5615694046248
0.20833333333333334,0.7000000000000001,164.92771065607596
0.20833333333333334,0.8,150.666230430024
0.20833333333333334,0.9,137.18504022734137
0.20833333333333334,1.0,120.8645162431528
0.25,0.0,499.61842863560156
0.25,0.1,523.0245024197143
0.25,0.2,386.88486890178893
0.25,0.30000000000000004,463.96653374606547
0.25,0.4,555.7453511302518
0.25,0.5,556.5691520047006
0.25,0.6000000000000001,508.5433042526527
0.25,0.7000000000000001,452.6027996746186
0.25,0.8,371.30202323849574
0.25,0.9,260.04104266525354
0.25,1.0,124.42325985424218
0.2916666666666667,0.0,499.6225838391887
0.2916666666666667,0.1,462.72453726904047
0.2916666666666667,0.2,390.6074683685409
0.2916666666666667,0.30000000000000004,372.47910575512253
0.2916666666666667,0.4,415.2236731526164
0.2916666666666667,0.5,474.1912962395663
0.2916666666666667,0.6000000000000001,543.5986980300072
0.2916666666666667,0.7000000000000001,603.3321122139151
0.2916666666666667,0.8,569.2084459908018
0.2916666666666667,0.9,531.6991014852435
0.2916666666666667,1.0,490.27389714789535
0.3333333333333333,0.0,485.5905709719679
0.3333333333333333,0.1,446.0471899303069
0.3333333333333333,0.2,428.6012397328478
0.3333333333333333,0.30000000000000004,384.2254034132096
0.3333333333333333,0.4,370.77647308430676
0.3333333333333333,0.5,359.87232220969594
0.3333333333333333,0.6000000000000001,403.3918107380349
0.3333333333333333,0.7000000000000001,448.170662251009
0.3333333333333333,0.8,496.8263229344851
0.3333333333333333,0.9,552.8436958862853
0.3333333333333333,1.0,618.0302867108612
0.375,0.0,482.9545956421285
0.375,0.1,426.8166306765412
0.375,0.2,468.3815501069247
0.375,0.30000000000000004,440.26620364415356
0.375,0.4,411.8509183409472
0.375,0.5,392.94852297439826
0.375,0.6000000000000001,378.15179126793885
0.375,0.7000000000000001,365.6761717852958
0.375,0.8,389.20402748811324
0.375,0.9,420.75400783025503
0.375,1.0,451.432956953685
0.4166666666666667,0.0,491.92104152594004
0.4166666666666667,0.1,420.0790404641978
0.4166666666666667,0.2,412.19843764024495
0.4166666666666667,0.30000000000000004,446.61722956605144
0.4166666666666667,0.4,428.49093804699766
0.4166666666666667,0.5,409.97552967203336
0.4166666666666667,0.6000000000000001,391.18149102425247
0.4166666666666667,0.7000000000000001,378.5915993129815
0.4166666666666667,0.8,368.49894711399776
0.4166666666666667,0.9,359.62694282851317
0.4166666666666667,1.0,351.962316749467
0.4583333333333333,0.0,557.964231453731
0.4583333333333333,0.1,479.0914302357166
0.4583333333333333,0.2,457.930720596555
0.4583333333333333,0.30000000000000004,451.0697260493678
0.4583333333333333,0.4,480.3383608761693
0.4583333333333333,0.5,470.6210318844399
0.4583333333333333,0.6000000000000001,448.7315983545018
0.4583333333333333,0.7000000000000001,417.76931774455153
0.4583333333333333,0.8,394.89952424079314
0.4583333333333333,0.9,379.4090074884092
0.4583333333333333,1.0,366.3381747473042
0.5,0.0,411.15561388859845
0.5,0.1,392.91029219001706
0.5,0.2,418.3552814489168
0.5,0.30000000000000004,386.773871278928
0.5,0.4,392.8383488008401
0.5,0.5,423.5716591965453
0.5,0.6000000000000001,432.95811391474274
0.5,0.7000000000000001,426.3491410378773
0.5,0.8,415.51398856809794
0.5,0.9,400.4910763775279
0.5,1.0,383.5435003746097
0.5416666666666666,0.0,374.6408179702183
0.5416666666666666,0.1,433.81130392487205
0.5416666666666666,0.2,397.48989269634967
0.5416666666666666,0.30000000000000004,416.0020397068034
0.5416666666666666,0.4,390.4476136425401
0.5416666666666666,0.5,396.0401906709567
0.5416666666666666,0.6000000000000001,419.8499383743014
0.5416666666666666,0.7000000000000001,437.5561706198661
0.5416666666666666,0.8,443.66421578474177
0.5416666666666666,0.9,443.6209604245485
0.5416666666666666,1.0,438.81115284531666
0.5833333333333334,0.0,345.6812336673241
0.5833333333333334,0.1,387.86016424428317
0.5833333333333334,0.2,392.440397918345
0.5833333333333334,0.30000000000000004,410.16299962997925
0.5833333333333334,0.4,416.9153779044149
0.5833333333333334,0.5,395.2561132390207
0.5833333333333334,0.6000000000000001,390.5740862301643
0.5833333333333334,0.7000000000000001,410.360353892938
0.5833333333333334,0.8,429.65795243074166
0.5833333333333334,0.9,445.2101366917509
0.5833333333333334,1.0,463.116094723533
0.625,0.0,348.9651192015032
0.625,0.1,361.4310023390133
0.625,0.2,425.15957010402445
0.625,0.30000000000000004,392.2412861986934
0.625,0.4,423.3394644129062
0.625,0.5,424.77664576659106
0.625,0.6000000000000001,407.7616663502615
0.625,0.7000000000000001,390.09311313775663
0.625,0.8,396.5030461107244
0.625,0.9,411.54695826206546
0.625,1.0,427.9360708878151
0.6666666666666666,0.0,378.8411307114621
0.6666666666666666,0.1,371.1210131490507
0.6666666666666666,0.2,436.25976564786043
0.6666666666666666,0.30000000000000004,413.1901080022259
0.6666666666666666,0.4,413.9934987497214
0.6666666666666666,0.5,440.6228760620571
0.6666666666666666,0.6000000000000001,443.3382621855437
0.6666666666666666,0.7000000000000001,431.5518678210105
0.6666666666666666,0.8,417.2056478197917
0.6666666666666666,0.9,402.60340515646953
0.6666666666666666,1.0,388.7139753750401
0.7083333333333334,0.0,398.19580960699255
0.7083333333333334,0.1,373.163125476116
0.7083333333333334,0.2,399.8080916493166
0.7083333333333334,0.30000000000000004,444.85125414250325
0.7083333333333334,0.4,399.33465845899775
0.7083333333333334,0.5,418.6120847613288
0.7083333333333334,0.6000000000000001,440.2628956425289
0.7083333333333334,0.7000000000000001,460.5269828832131
0.7083333333333334,0.8,452.9008839473861
0.7083333333333334,0.9,443.3269836453422
0.7083333333333334,1.0,434.24143004156696
0.75,0.0,369.40712429287765
0.75,0.1,358.09245502935846
0.75,0.2,359.34657891586465
0.75,0.30000000000000004,452.83948094001175
0.75,0.4,425.3041658019446
0.75,0.5,390.9867112716763
0.75,0.6000000000000001,410.2392485938857
0.75,0.7000000000000001,428.2932294965577
0.75,0.8,445.25719852227655
0.75,0.9,461.22697749472826
0.75,1.0,475.3013826053626
0.7916666666666666,0.0,215.321821286085
0.7916666666666666,0.1,269.71214895411117
0.7916666666666666,0.2,299.6982926666886
0.7916666666666666,0.30000000000000004,359.06691785259045
0.7916666666666666,0.4,402.57993866078925
0.7916666666666666,0.5,391.4341019636909
0.7916666666666666,0.6000000000000001,378.0852519694489
0.7916666666666666,0.7000000000000001,380.5461201125657
0.7916666666666666,0.8,400.76551288473377
0.7916666666666666,0.9,419.9628699591896
0.7916666666666666,1.0,438.21377283210575
0.8333333333333334,0.0,218.7148934398011
0.8333333333333334,0.1,270.57962092607585
0.8333333333333334,0.2,292.7430591428831
0.8333333333333334,0.30000000000000004,337.4187571547125
0.8333333333333334,0.4,406.39239963341754
