region,system,month,tariff_id,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
MISO,maxflex,1,539fb4afec4f024bc1dbec8b,14.057106314521624,255.57334976303306,1368.9288,509.2219846694156,430.0196634245197
MISO,maxflex,1,539fcae9ec4f024d2f54007c,82.11264727464896,329.3857641025641,7382.2832,515.9126125519044,430.0196634245197
MISO,maxflex,1,5925a6645457a3e77dde90e0,62.51404935482608,144.74087999999966,5858.4108799999985,521.4178380483455,430.0196634245197
MISO,maxflex,1,5925a88c5457a3730ede90e0,78.77257974619828,97.82712000000033,7297.49712,521.4178380483455,430.0196634245197
MISO,maxflex,1,5925a9985457a37c0cde90e0,90.21125472979863,92.89417142857152,8217.7196,520.0840955400562,430.0196634245197
MISO,maxflex,1,5925ab115457a3e87fde90e0,73.71925203696523,140.23702857142868,6779.719599999999,520.0840955400562,430.0196634245197
MISO,maxflex,1,5925acf65457a3e47dde90e1,11.706141881787971,62.210880000000714,1132.13088,521.4178380483455,430.0196634245197
MISO,maxflex,1,5925adfb5457a3e47dde90e2,11.706141881787971,63.29712000000056,1133.2171199999998,521.4178380483455,430.0196634245197
MISO,maxflex,1,5925f4a45457a35916de90e0,-0.0,4672.66856,4672.66856,462.3202072158807,430.0196634245197
MISO,maxflex,1,5925f6835457a3a825de90e2,-0.0,5391.66856,5391.66856,462.3202072158807,430.0196634245197
MISO,maxflex,1,5925f6d35457a35b37de90e0,55.47783616392777,115.63206659217903,4942.62648,517.0272820812762,430.0196634245197
MISO,maxflex,1,5925fea75457a30036de90e2,-0.0,42.69752,42.69752,462.3202072158807,430.0196634245197
MISO,maxflex,1,592600515457a3f73ede90e0,101.61581494607621,112.88495999999967,9400.38496,521.4178380483455,430.0196634245197
MISO,maxflex,1,592600f85457a3f73ede90e1,97.55118234823318,205.12287999999953,9121.12288,521.4178380483455,430.0196634245197
MISO,maxflex,1,592601f75457a3b126de90e1,-0.0,47.64968,47.64968,462.3202072158807,430.0196634245197
MISO,maxflex,1,5926032b5457a3ea28de90e2,84.86493336519409,48.28391999999988,7804.78392,521.4178380483455,430.0196634245197
MISO,maxflex,1,59484efb5457a3490275d087,-0.0,115.792,115.792,462.3202072158807,430.0196634245197
MISO,maxflex,1,59b94c455457a3a67742da65,91.45423345146861,319.004031999999,8677.754032,521.4178380483455,430.0196634245197
MISO,maxflex,1,59b94d195457a3071a42da65,93.06577898386143,163.94518399999905,8669.987504,521.4178380483455,430.0196634245197
MISO,maxflex,1,59b94f7b5457a3687a42da65,-0.0,164.990392,164.990392,462.3202072158807,430.0196634245197
MISO,maxflex,1,59b950f55457a3847b42da68,-0.0,166.163116048,166.163116048,462.3202072158807,430.0196634245197
MISO,maxflex,1,59b953c35457a3071a42da66,16.615730304070645,80.39725199999954,1599.044672,521.4178380483455,430.0196634245197
MISO,maxflex,1,59b954c55457a3687a42da67,19.35553655297273,81.7371939999996,1850.797904,521.4178380483455,430.0196634245197
MISO,maxflex,1,59c5434f5457a32d14bbb27b,132.1758125739313,325.0896320000001,12405.717632,521.4178380483455,430.0196634245197
MISO,maxflex,1,59c544c75457a3493ebbb27b,12.33960885763145,408.97699200000034,1552.690992,522.7060697014311,430.0196634245197
MISO,maxflex,1,59c548d95457a3493ebbb27d,-0.0,358.066112,358.066112,462.3202072158807,430.0196634245197
MISO,maxflex,1,59c54a5c5457a3be40bbb27e,31.730422776766595,304.77445485714253,3245.753312,522.7060697014311,430.0196634245197
MISO,maxflex,1,5a552e5c5457a32374423a7d,29.753110616211117,59.86547999999979,2779.24548,521.4178380483455,430.0196634245197
MISO,maxflex,1,5a79f6ef5457a3d8065d8b10,101.61581494607621,292.2451911999998,9579.7451912,521.4178380483455,430.0196634245197
MISO,maxflex,1,5a79fa5d5457a33a0d5d8b13,-0.0,73.6774872,73.6774872,462.3202072158807,430.0196634245197
MISO,maxflex,1,5aac345a5457a38c162e6283,-0.0,68.038064,68.038064,462.3202072158807,430.0196634245197
MISO,maxflex,1,5aac35985457a3e33d2e6280,1.7275250950310266,113.68696,169.48696,462.3202072158807,430.0196634245197
MISO,maxflex,1,5af1eb885457a34f2b618be8,-0.0,3946.571008,3946.571008,462.3202072158807,430.0196634245197
MISO,maxflex,1,5af1ec215457a34f2b618be9,61.18341699911115,956.9145397894741,6548.967171368422,521.4178380483455,430.0196634245197
MISO,maxflex,1,5b1ab3bf5457a3aa22ce813b,-0.0,46.6592,46.6592,462.3202072158807,430.0196634245197
MISO,maxflex,1,5b1ab5845457a32d06ce813b,16.17723773941533,32.122000000000476,1510.692,521.4178380483455,430.0196634245197
MISO,maxflex,1,5b1ab6115457a30918ce813b,-0.0,70.9776,70.9776,462.3202072158807,430.0196634245197
MISO,maxflex,1,5b1ab7a95457a3f916ce813b,-0.0,68.7288,68.7288,462.3202072158807,430.0196634245197
MISO,maxflex,1,5b1ab82e5457a30918ce813c,8.1292651956861,23.647359999999782,766.64736,521.4178380483455,430.0196634245197
MISO,maxflex,1,5b4f67d15457a3152cc6d674,-0.0,140.17239999999998,140.17239999999998,462.3202072158807,430.0196634245197
MISO,maxflex,1,5b4f689e5457a35a27c6d674,113.80971273960536,275.8204000000009,10677.8204,521.4178380483455,430.0196634245197
MISO,maxflex,1,5b4f6a225457a3e322c6d675,35.085519037401106,963.9557714285711,4305.9772,525.2732472366328,430.0196634245197
MISO,maxflex,1,5b4f6c755457a38e72c6d675,47.94956775545763,1066.7906285714284,5634.1588,525.2732472366328,430.0196634245197
MISO,maxflex,1,5b5a3ecb5457a32a5426b8f8,64.10723733989904,25.997616842105298,5885.282090526316,521.4178380483455,430.0196634245197
MISO,maxflex,1,5b5a41395457a3055026b8f8,184.17941747801135,26.715320191387853,17662.80209052632,525.7745909293733,430.0196634245197
MISO,maxflex,1,5b5b3a2a5457a3562c26b8f8,-0.0,40.89376,40.89376,462.3202072158807,430.0196634245197
MISO,maxflex,1,5b5b3a315457a3522c26b8f8,-0.0,45.89376,45.89376,462.3202072158807,430.0196634245197
MISO,maxflex,1,5b748f6a5457a3cb6daf0aeb,-0.0,115.85688,115.85688,462.3202072158807,430.0196634245197
MISO,maxflex,1,5b7490495457a3e527af0aed,-0.0,117.1812,117.1812,462.3202072158807,430.0196634245197
MISO,maxflex,1,5b7491a75457a3154daf0aea,73.16338676117489,123.40399999999906,6810.404,521.4178380483455,430.0196634245197
MISO,maxflex,1,5b74921a5457a3784eaf0aea,69.91168068290045,123.00399999999905,6512.804,521.4178380483455,430.0196634245197
MISO,maxflex,1,5b7493a65457a38651af0aeb,32.940567365598596,124.37131955484878,3117.96,520.8981430478577,430.0196634245197
MISO,maxflex,1,5b7494365457a3154daf0aeb,81.29265195686096,190.56800000000055,7620.568,521.4178380483455,430.0196634245197
MISO,maxflex,1,5b7494d65457a3784eaf0aeb,41.17240116555127,197.23578947368395,3929.52,520.6698102329933,430.0196634245197
MISO,maxflex,1,5b7728c05457a34f4faf0aea,68.69229090354753,99.64655999999952,6377.99656,521.4178380483455,430.0196634245197
MISO,maxflex,1,5b7729315457a3e219af0aec,68.69229090354752,99.74655999999952,6378.096559999999,521.4178380483455,430.0196634245197
MISO,maxflex,1,5b7729f15457a3e219af0aed,68.6922909035475,97.85736000000058,6376.207359999999,521.4178380483455,430.0196634245197
MISO,maxflex,1,5b772a755457a3452daf0aed,68.6922909035475,97.95736000000058,6376.307359999999,521.4178380483455,430.0196634245197
MISO,maxflex,1,5b772af45457a36578af0aed,-0.0,97.37176,97.37176,462.3202072158807,430.0196634245197
MISO,maxflex,1,5b772b435457a3f249af0aea,96.6569631767077,312.295759999999,9146.56576,521.4178380483455,430.0196634245197
MISO,maxflex,1,5b772bdb5457a3e03faf0aeb,96.6569631767077,312.39575999999903,9146.66576,521.4178380483455,430.0196634245197
MISO,maxflex,1,5b772c415457a3aa44af0aec,108.07644149633202,875.7892968421057,10753.778770526318,521.4178380483455,430.0196634245197
MISO,maxflex,1,5b86d70a5457a3cd1f8b4567,-0.0,109.3104,109.3104,462.3202072158807,430.0196634245197
MISO,maxflex,1,5b86d75c5457a3111e8b4568,-0.0,121.3104,121.3104,462.3202072158807,430.0196634245197
MISO,maxflex,1,5b86d79d5457a3ed598b4567,123.89000158225612,182.19279999999955,11505.512799999999,521.4178380483455,430.0196634245197
MISO,maxflex,1,5bbcd0dd5457a3ec54135b4d,-0.0,118.01975999999999,118.01975999999999,462.3202072158807,430.0196634245197
MISO,maxflex,1,5bbcd3335457a39930135b4d,-0.0,132.51976,132.51976,462.3202072158807,430.0196634245197
MISO,maxflex,1,5bbcd5955457a3ec54135b4f,-0.0,112.22576,112.22576,462.3202072158807,430.0196634245197
MISO,maxflex,1,5bbcd6c45457a33820135b4d,-0.0,126.72575999999998,126.72575999999998,462.3202072158807,430.0196634245197
MISO,maxflex,1,5bbcd80a5457a33720135b4d,48.298547899749806,137.59784615384578,4289.155999999999,515.9758325826544,430.0196634245197
MISO,maxflex,1,5bbcdb025457a30c42135b4d,-0.0,66.27472,66.27472,462.3202072158807,430.0196634245197
MISO,maxflex,1,5bbcdc045457a39930135b50,-0.0,80.77472,80.77472,462.3202072158807,430.0196634245197
MISO,maxflex,1,5bbcdd805457a34007135b4e,37.279141862691816,758.2003241025642,3960.21576,515.9126125519017,430.0196634245197
MISO,maxflex,1,5bbd19815457a36163135b4d,36.57038006516349,757.259005128205,3898.3968,515.9126125519011,430.0196634245197
MISO,maxflex,1,5bbd1c535457a33720135b4e,-0.0,741.21048,741.21048,462.3202072158807,430.0196634245197
MISO,maxflex,1,5c40c9555457a3c02d1482c9,-0.0,195.20687999999993,195.20687999999993,462.3202072158807,430.0196634245197
MISO,maxflex,1,5c40ca4b5457a3c02d1482ca,-0.0,270.8068799999999,270.8068799999999,462.3202072158807,430.0196634245197
