region,system,month,tariff_id,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
CAISO,maxflex,1,539f6ba0ec4f024411ec9f97,-0.0,95.7724,95.7724,294.5079488933583,172.3477540566709
CAISO,maxflex,1,59b1a3525457a3a43d17eed7,0.11937660723529636,3891.7326856000004,3906.3157552000007,294.5079488933583,172.3477540566709
CAISO,maxflex,1,59b1a6f15457a3862817eed8,0.09861273072721,3890.0697712000006,3902.1163216000004,294.5079488933583,172.3477540566709
CAISO,maxflex,1,59b1a8145457a3616617eeda,0.11937660723529264,3900.5326856000006,3915.1157552000004,294.5079488933583,172.3477540566709
CAISO,maxflex,1,59b1a8765457a3f04217eedc,0.09861273072721372,3898.8697712000003,3910.9163216000006,294.5079488933583,172.3477540566709
CAISO,maxflex,1,59d4fccc5457a34f6677eac5,7.397785147466081,198.78517785523178,829.8798296,257.65634833058755,172.3477540566709
CAISO,maxflex,1,59d4fe765457a34f6677eac6,14.990048120754867,82.16536737015403,1360.9453008,257.65634833058635,172.3477540566709
CAISO,maxflex,1,59d52ac15457a3d65177eac7,8.024992855877837,181.05444112658643,865.6553008000001,257.6563483305878,172.3477540566709
CAISO,maxflex,1,59f8a1a85457a32c11c05083,-0.0,3314.248,3314.248,294.5079488933583,172.3477540566709
CAISO,maxflex,1,5a382c2e5457a36f67d2dd80,135.47195588162694,620.4848400000001,12358.814,258.9954228103577,172.3477540566709
CAISO,maxflex,1,5a382cba5457a3944ed2dd7e,111.08826350829618,972.7886199999999,10598.32768,258.9954228103577,172.3477540566709
CAISO,maxflex,1,5a382d3c5457a31d47d2dd80,134.54941727048427,1156.6333800000002,12815.02672,258.9954228103577,172.3477540566709
CAISO,maxflex,1,5a382db55457a3a149d2dd7e,116.41338161687904,1422.9621899999995,11509.910319999999,258.9954228103577,172.3477540566709
CAISO,maxflex,1,5a6babcd5457a38e75e4a645,65.51266849984746,82.37779119999992,5758.8977912,258.9954228103577,172.3477540566709
CAISO,maxflex,1,5a6bacd15457a3b15be4a646,65.51266849984746,88.65779119999992,5765.1777912,258.9954228103577,172.3477540566709
CAISO,maxflex,1,5a6bad4b5457a38e75e4a646,71.00198402098505,64.46539538461589,5734.52078,252.20545750097955,172.3477540566709
CAISO,maxflex,1,5a6bae435457a3317ae4a644,68.74788357791215,69.1874806109982,5741.77078,254.86059668509554,172.3477540566709
CAISO,maxflex,1,5b33c9825457a3ee5b8367be,-0.0,126.48,126.48,294.5079488933583,172.3477540566709
