month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,374.6792962549719,603.6977798302207,896.7892579966044,11.753992086077332,10.971745836153397
2,365.19659906565454,448.79247879699255,714.3179584962406,10.15534689388227,9.428271459098315
3,334.8518486724152,474.4891586901763,709.3646997643618,10.385228778772793,9.683797567755514
4,209.36484958863176,366.01445574398525,607.9515764332774,9.666098337452896,8.510521749162114
5,175.0825744579594,343.44100105630946,641.8031429267896,10.810241338556855,9.10611892064429
6,196.36401873312482,363.66165333333333,659.55052,12.113523516794604,10.606685010371672
7,213.79272017480392,443.73132580645165,760.1144612903224,12.939026975863143,11.459167731417129
8,206.2226776582046,447.11932580645157,720.5280387096773,12.625410891111613,11.299617268675243
9,176.5526044952836,425.9459684123025,674.9028894430592,12.053807749672044,10.643707230470238
10,230.3052524492243,460.54464162175196,736.351003137318,11.765264526736376,10.567695837879308
11,373.14102686465003,523.1028295926849,816.4983241895261,11.088230653634847,10.301944853516023
12,299.63394240571085,471.9468797605366,720.5136873613599,11.332569546854415,10.50300129898242
