month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,347.2311193066069,965.785490237691,1185.6941449805067,5.767248535596751,5.133927847895589
2,667.3324691369039,1416.3003824195682,1788.6171567608549,6.347222442136237,5.789304485365006
3,675.7128952066672,657.3281024227448,1049.857227805994,5.898671881828825,5.317760785695215
4,579.8453935883409,544.9959375513558,806.3658964667213,6.905352643355091,6.454594637847039
5,510.7572131858012,491.76482713338896,669.247134265446,6.441637969179729,6.094149382738717
6,450.8043172933997,652.3548446742982,785.4655725011364,7.992032748586925,7.6967589053416265
7,311.53281211182997,683.9293114195148,788.0607026983831,7.232146739560813,6.8978917779160005
8,129.8258263705158,547.5814368290669,576.401050566274,6.7310563953398646,6.509069651679946
9,299.1340928862526,514.9253025338983,648.9239701559411,7.118194513028671,6.670239339020285
10,344.40515416794113,460.54801024588437,634.2682344678701,6.75918007692882,6.2547735119410515
11,532.5039857673388,760.2203433947386,975.954240319291,6.986902254513507,6.581771218191516
12,336.97480255632433,745.7564531174771,936.9297689678376,6.650879121612271,6.083556844010644
