month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,959.2566209251369,897.4565591397849,948.5505806451614,6.12187753860717,6.068613364247306
2,1194.621540576806,1023.7348711734694,1092.5221526360542,6.203624351598902,6.146043546984282
3,781.5310045843406,636.086079749104,656.2633768817204,6.817041020658029,6.791223376573598
4,1594.2361946988942,579.0032666666666,608.4159888888889,7.592788594530606,7.574339191375877
5,505.9282461992857,476.646559139785,506.4716666666667,5.657979531951821,5.599028282062818
6,2259.750494999423,611.841061111111,636.8847722222222,6.898028056387353,6.886945554770902
7,1713.4844031068046,877.5945591397849,927.3415806451612,7.487323439449746,7.4582907827880724
8,712.5827100624184,601.4604569892473,626.8937903225806,6.967822471920561,6.9321307187410905
9,1059.8588904350643,667.583822222222,696.5052666666667,6.840828393459625,6.813540389266931
10,1032.7056906218677,589.8941021505376,627.7470591397849,6.05929050755711,6.0226363601016075
11,1161.32853974124,732.6174928315413,781.7220623655913,6.296492029428809,6.254208940500584
12,1265.7251737638092,740.398876344086,778.0848118279571,6.341219509126926,6.3114453341260806
