month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,635.9220932390699,2367.537230063122,3959.039957794268,7.911834864796839,5.409165531096536
2,454.5486820027166,933.3682025533592,2303.6304928858544,7.829199887419016,4.814644263256367
3,658.3175175418706,760.2930530886204,2494.840976817227,7.1482487613814865,4.513429132667733
4,534.7062654856978,243.89110358783307,1657.3352377602746,6.202860747388657,3.5594577800763445
5,636.7702927461416,-38.88189244807302,630.2423480145216,4.061818468258739,3.011009029254887
6,380.7007854412428,279.0446282302793,937.1931932554096,5.124185179027241,3.3954034523089467
7,844.0009855175863,933.6272575760497,2841.0204701378034,7.052544409694814,4.79260249392557
8,770.5433998869238,979.9026631274307,2944.048702169547,7.493466293432472,4.944426185341327
9,240.13257993648062,560.7373705079037,1254.6008341724132,7.022321019309543,4.132819472094571
10,297.5606671404049,806.0831829351695,1880.6940874072616,8.617139359081593,5.0057383233747235
11,314.11007483439096,752.8250257121294,1770.428517206421,8.327096121621235,5.087456358746056
12,245.91053044827476,789.0565807392807,1448.5433245838049,8.463239447146629,5.78142366567835
