month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,372.3269704707508,628.7543535483871,866.87539286927,11.704963623327039,11.065415445292702
2,367.2285557972473,469.86453774436086,655.6811338345865,10.019651997486184,9.513654875300151
3,422.39634542657166,493.42769042008615,689.1253682186291,10.22978330605424,9.76647988098093
4,253.2846079824137,393.4661246254991,597.27871376082,9.451437195686992,8.646759058211595
5,177.90468990237673,385.9526984642886,629.3018298529292,10.621269968352212,9.253407604841003
6,226.9757156113979,402.6182905555555,687.0847127777777,11.98714061924048,10.733850507625649
7,325.4327727442511,479.8676655913978,888.9084548387096,12.851883035610227,11.594969718172347
8,239.08638875255392,484.29881989247315,755.6909693548387,12.615048028023258,11.479926332106126
9,151.31288803068026,463.5958769742311,651.1646522582433,12.105461799941402,10.865853091046414
10,259.99125578199624,492.220994824766,763.8311484729038,11.752623328087553,10.70793376638948
11,349.4093186487745,548.0196691795416,791.6811554447215,11.086760334907142,10.38940777512606
12,248.32644951059905,494.5236673169949,677.5105438704334,11.364883152815324,10.628002830840746
