month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,885.7033519343877,813.0323789495967,848.7114049764785,8.719927091706806,8.67964383310569
2,922.6103724165907,657.0857548028275,695.9719604933036,8.591782563823761,8.549634548120753
3,804.9620027356972,620.4283492355511,659.0327738004704,8.760481444029066,8.71252338341987
4,634.2687543588459,616.1044423041668,654.6619006194445,8.508424670806725,8.44763426972262
5,801.7788370771113,603.0796676525539,633.4737688044355,8.081663343088108,8.043755017589152
6,887.2987472408996,566.2879567895834,601.8877210868056,8.457280760653255,8.417159262076892
7,823.4824460462003,789.2260212634408,851.4012755443548,9.784040586175044,9.708537767208334
8,591.5520807418774,636.7580806108871,676.037131516801,9.638702342318846,9.572302364583779
9,633.3078871542405,634.8576255604167,670.7277387215277,8.859734990319863,8.803095703875455
10,629.541529242733,731.6350523004032,770.6411632909948,8.14445400549266,8.082494463693891
11,1007.6145512994203,701.979840503741,752.4520426000225,8.38677054435607,8.336679771098531
12,874.806589121721,623.758502139113,663.5940791633066,8.729104484603694,8.683568055441539
