month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,328.55677316729145,753.586725500849,782.5503179626485,11.564850984188244,11.476696998205783
2,302.1418786140367,556.3294692857141,585.4865212406015,9.895919983155446,9.79941879944925
3,390.2009905543411,588.3819557467295,617.6726114101731,10.093319136491251,10.018253587016808
4,347.22100664707136,522.6245402982715,559.5694073101847,9.14612141144985,9.03971983195885
5,285.7166804481689,588.9008926491699,630.64695505268,10.148358561998402,10.002248578217051
6,450.29709447903645,653.6035859027777,710.0499907638888,11.53744014242178,11.412086456932325
7,609.1734579169126,767.2753146841399,845.4410343077957,12.371843212821984,12.24352883451796
8,587.6241817471939,748.0256393817206,816.5680697580648,12.17063294982574,12.053989648496131
9,308.75288193791954,651.2678841438072,696.6149576406207,11.746795534814959,11.599923803206629
10,281.7432284713144,684.1130242941035,716.885811546403,11.382447141233744,11.266125678557653
11,319.9986885217029,667.9034669982132,702.235967134367,10.86282381226558,10.755534319628055
12,161.51973726594855,592.489562297886,610.5835397012055,11.219588303756963,11.107564992585216
