month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,200.09316379620572,395.2753548387097,723.6789677419354,8.092856250676256,6.451602723210559
2,80.81882167585238,363.6851428571428,498.1359999999999,8.204283523362697,6.540675300096049
3,131.7309495864616,393.6618666666666,648.6740645161292,8.247065887501085,6.311209527756438
4,148.93545023034466,320.97279999999995,585.4704,8.498726882991013,6.72280585074804
5,118.14487933083626,373.99277419354837,511.12464516129046,9.636350412373526,8.475641031120627
6,12417.635447984107,398.11146666666656,5737.3317333333325,8.807048124009347,8.377077364692436
7,6587.9812462141435,432.6652903225805,3005.66864516129,8.753651342972756,8.363091140568187
8,17444.691157391724,496.57909677419354,14352.663741935481,9.378028595984029,8.583741993504212
9,1667.168970280252,419.5237333333332,3266.6880000000006,10.275674707738084,8.567890853341869
10,650.0504310544698,447.6283870967741,1457.7094193548385,9.473316260787485,7.919466009324576
11,305.99191951335075,462.65546666666665,937.3754666666666,9.670618045048483,8.119204538132761
12,95.00808111258792,304.6018064516129,525.3414193548388,9.0222507209907,6.698873494883366
