month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,743.1041978698802,749.9532043010753,968.5230967741935,6.2075460136805125,5.913415142574401
2,1187.9764349098834,861.5137142857143,1173.4999047619046,6.287421052145936,6.024801214387881
3,956.3644459595656,553.160117562724,722.6175483870968,6.80507454129809,6.627885372486295
4,2169.929326740875,483.4093333333334,724.6127111111111,7.630258104235022,7.519100863717535
5,380.4409439086341,375.58124731182795,527.6449032258065,5.845384230891038,5.445680532999655
6,721.8524601004984,485.30844444444443,596.8184000000001,6.948502640014901,6.794025160889172
7,1017.9654723532527,621.6127311827956,845.9410752688171,7.52975373222962,7.309384436807663
8,595.676009892874,472.6239139784946,613.4824086021506,7.02259371421954,6.786125422182351
9,708.1922009719954,509.8421333333333,657.9762666666667,6.900759872842599,6.6915876650039685
10,1064.6463674961024,441.40808602150537,622.3110537634408,6.0731685856651625,5.903250232850105
11,1587.463685980887,625.5356215053764,919.1400888888887,6.32475934832457,6.1398074315646864
12,1479.210985724509,616.3894193548388,822.6522150537635,6.369235537471306,6.229794455098741
