month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,623.6255388158248,3223.704878521443,3433.372459369168,7.149050563526906,6.8128430775256135
2,398.14886893723326,1627.037632359585,1801.2598189417477,6.935610970420843,6.498030466762199
3,443.5156728343736,1600.3406063543098,1776.3730257697275,6.234341313534986,5.837438958641209
4,583.9656292212436,1126.4849022145665,1367.487848817555,5.298982424568697,4.886281867029505
5,621.4420097990629,368.7814354757757,490.07621732027184,3.9565899013151244,3.761407126868808
6,384.0599230924192,601.9494246953797,713.8732014230678,4.587912979668744,4.2964902975365185
7,495.9903593725676,1401.524536731866,1605.1648052559215,6.3342684635426885,5.923695435829491
8,593.468421263113,1574.8850014885325,1842.0090996269646,6.79550118558073,6.345394520031092
9,219.33462397996794,903.2178955139333,1008.5127503660774,6.293935636454683,5.813870744062616
10,285.0907696095782,1340.3297337229187,1507.7810306394667,7.610205785330849,7.022844453727728
11,309.42662385144195,1310.6990978313975,1460.0568136604911,7.433331315002482,6.950639454567954
12,267.0251652398832,1140.7378664362361,1228.4097918560515,7.719467907675373,7.391139591987212
