month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,278.18583630336377,258.973686,785.727516,10.929776825610274,9.036244666612385
2,801.6267012507853,-70.53689051580699,523.282790016639,8.36653399326177,7.625765663577097
3,492.21320224639226,-143.0495641791045,463.60966766169145,8.442784707334463,7.2102715927939425
4,886.7523923024587,12.103385985160756,1386.6019409727949,7.238571111076903,5.688534643116308
5,161.85005408380053,25.430800977995112,392.2808019559902,9.992985340657736,7.726381220960921
6,205.3103513064027,167.99902168256722,673.5419614917606,12.474503299500794,10.0121679396941
7,321.75456367984157,-9.599389165950127,393.2832536543422,11.445623563762464,10.193480828022961
8,205.1919346100351,335.4528817021276,772.6224694468085,13.101451409657551,10.9709115981216
9,21.921959525863564,330.07709158878504,405.5458888700085,11.959622172611086,8.517010348929645
10,314.8884810567225,65.20232027027028,223.0220554054054,7.734350489460929,7.2331580309225
11,603.7219484859619,157.00693846153848,467.13479094719196,8.532772801604846,8.019079623435351
12,482.4783964665593,714.9728072013093,1070.2352818330605,8.093873472436062,7.357545229744287
