month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,518.7767764393419,2691.535624946642,3744.2960492304355,7.791041081066499,5.761728153217811
2,353.5933135007749,1165.7967763802676,2074.6689777833544,7.737205715036329,5.166817183452397
3,560.2476985041834,1014.1697282076262,2165.9384105459085,6.791943773363334,4.7361233214258505
4,754.0866509354687,422.024561199708,1897.5036593517116,5.742514537459142,3.7858705778017763
5,748.8582382987754,47.01423388404815,673.9948570806345,4.0665938432107565,3.2293451042072943
6,424.9093132387464,333.94635782594406,962.9288810658622,5.066404404302064,3.5861296741564934
7,582.6241761730012,1036.48154802786,2174.999878213427,6.979329770812233,5.025208450550953
8,667.3777390437044,1106.3286664454022,2594.8441507692546,7.5079364181655395,5.277542159311489
9,248.89907965408474,642.1452567333976,1268.2165589079937,7.069796612575987,4.554434560792961
10,321.1573329735687,948.7615903352817,1937.7237964092044,8.535831184503655,5.456461351326777
11,279.7069817946239,918.1481235342587,1682.8604799169602,8.231934206025006,5.497957568476769
12,216.0082415235086,904.2124576751272,1367.6100439077327,8.343621703749186,6.19834437171697
