month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,215.21687625042944,387.1893156666667,785.4231243333332,10.984498107197536,9.13411437589987
2,1250.5048960593804,5.601152412645593,481.67255607321135,8.069514264651943,7.688810924220631
3,538.7647106640183,-52.739708457711444,478.91458540630185,8.356749596179322,7.369947235235689
4,636.8200357103283,63.45445243198681,856.9407192085738,6.988063157044563,5.742049815891896
5,185.88597526489878,150.48280260798694,478.1693773431133,9.67262382415308,7.9097873734241135
6,148.0728417966484,364.05725585429315,693.0314789245447,12.5171022689213,10.295396940665965
7,191.57172177590243,59.780790713671536,420.95405761496727,12.148386295469967,10.263070124390849
8,218.14365166107777,370.41032306382976,720.6627305531915,12.718585688511707,11.112981295989204
9,50.70173922437679,396.5359096006797,467.0363143585386,10.12127492568424,8.730782107699294
10,592.2149248198481,134.60382905405407,349.54387195945947,7.693495209427944,7.3305525884721465
11,409.8542301982311,211.2018725127888,417.11646903918336,8.59273548086821,8.090326142972005
12,408.8705518646856,772.0038857610474,1010.2937741407529,8.08740255516204,7.504602245371421
