month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,996.9425163841667,691.1971912365592,924.2157189032259,8.732858857678359,8.499125704695395
2,915.2209785614746,560.66053825,781.1748141428571,8.669339692507197,8.428398682733528
3,572.2645245798726,524.7087096849463,684.8297382903226,8.890449633778823,8.610647171796257
4,708.0687383071142,475.91551446666665,722.6464858333334,8.648523987044713,8.300067755414045
5,383.09795569556223,417.15248154838713,579.4426615591399,8.212053860891134,7.788428065537788
6,239.42096421293064,365.2537407888889,476.6760022444445,8.602195147049963,8.13681293030201
7,461.86095104711166,440.926432827957,718.0829473655914,9.931872860228069,9.33178638552033
8,251.19806903454258,419.05512594623656,578.1671926451613,9.90255845727624,9.269145689421467
9,256.7369189394347,425.1470146888889,563.1319405666666,9.016760112550267,8.479303622535445
10,613.4286109389445,499.3455390752688,771.474766655914,8.236907192314568,7.793287157980297
11,714.5131762275355,586.9397463519713,830.7204488444444,8.51004914066411,8.168864816206376
12,716.1558784672333,533.3264389999999,716.9926914301075,8.774307700589713,8.51784643176421
