month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,633.0267985023039,1131.8511544453308,1188.830614992061,5.661076657066103,5.5710655321796505
2,1048.4837306890972,1598.170854842764,1693.4884634317607,6.1292777885565375,6.038367843734109
3,690.1445126620771,798.2953852681812,864.0351735289423,5.63654761284825,5.541292517497655
4,668.8786559099791,655.2883814708298,705.2996671459874,6.72035645214036,6.645587615454529
5,551.3881267770731,573.367617896921,603.8329736645114,6.325683272009621,6.270431175030706
6,533.7953886914624,771.756766937533,790.685857163235,7.821257233450869,7.785795921328727
7,1016.9657451515887,940.4335698969128,993.5917542819851,7.21404028858713,7.161768936804783
8,299.77420369692163,623.5812293267724,632.4338103198053,6.747714813783639,6.718183993966197
9,664.8900299827029,683.9168028653002,718.3105753297281,6.934867336114578,6.883138833257613
10,498.9373892257779,598.9562097490185,634.0627387317752,6.6156969033362625,6.545334319269634
11,1119.965813271508,906.5476030108815,965.0845160704325,6.8371834021780185,6.784916715850422
12,675.876882764581,875.8046576503754,915.927491221229,6.503022640698158,6.44365853484508
