month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,213.82171974846196,438.1905483870968,683.129935483871,7.792029724986341,6.646498834828401
2,187.7748762691723,382.92913095238094,589.8045357142857,7.81921650850107,6.717496155946538
3,329.69357073198205,440.7156258064516,745.2024408602151,7.456025989086386,6.532481101387152
4,233.1021389974521,367.1120888888889,592.1444444444445,7.883851551423961,6.91847064933368
5,681.3901089905727,421.12220430107527,752.5991182795699,9.22730982220346,8.740838265321528
6,3415.169671857999,423.0887111111111,2936.297977777778,9.496527577015648,8.760631714146944
7,1810.5477226669552,458.10437634408606,1489.4357419354837,9.332111790254306,8.762487839129307
8,12184.581950199297,535.9902043010752,9803.242989247312,9.959342029917131,9.198769964254359
9,1290.0555877430193,462.46528888888884,1631.1561888888891,9.810310296897308,8.904387406284435
10,725.8269886231105,493.84841935483865,1210.3735483870967,9.023894061420066,8.03670960423526
11,485.5692593894277,505.38472873563217,1070.6017000000002,9.527579385287671,8.36354983547762
12,161.658243887706,362.17284946236555,596.5731827956988,8.571704286094988,7.121729783838399
