month,hour,co2_eq_kg_per_MWh
1.0,0.0,486.8327498212416
1.0,1.0,541.6782941210663
1.0,2.0,520.4591398164351
1.0,3.0,624.436806781232
1.0,4.0,531.2743587902488
1.0,5.0,600.6283204890578
1.0,6.0,422.1523520001314
1.0,7.0,450.596977119833
1.0,8.0,436.7387923098861
1.0,9.0,533.0580391536377
1.0,10.0,447.7329175612143
1.0,11.0,526.2879573112018
1.0,12.0,519.7042354957463
1.0,13.0,446.3986642025613
1.0,14.0,437.4613945787265
1.0,15.0,527.9334847214446
1.0,16.0,437.7601237217093
1.0,17.0,506.8714276909661
1.0,18.0,515.573482711177
1.0,19.0,569.2666275850189
1.0,20.0,557.0296761515551
1.0,21.0,514.1419531519738
1.0,22.0,483.974974835293
1.0,23.0,519.0508799553182
2.0,0.0,441.48332428497935
2.0,1.0,454.25614075251536
2.0,2.0,497.1451171064918
2.0,3.0,636.4624956671263
2.0,4.0,495.3039689245829
2.0,5.0,481.91917820511577
2.0,6.0,465.0648575301939
2.0,7.0,415.576575093467
2.0,8.0,513.6429193791322
2.0,9.0,451.6312234316696
2.0,10.0,461.0630909556466
2.0,11.0,450.3915045227015
2.0,12.0,545.4828956935697
2.0,13.0,475.90193090447946
2.0,14.0,499.5681005552688
2.0,15.0,598.1896394017884
2.0,16.0,465.77993621944086
2.0,17.0,481.7270725248455
2.0,18.0,567.7507789454761
2.0,19.0,563.322917980855
2.0,20.0,549.4314349121113
2.0,21.0,545.5769073840424
2.0,22.0,542.633093208992
2.0,23.0,477.3031355913976
3.0,0.0,469.6585661702034
3.0,1.0,454.4289334569625
3.0,2.0,600.1137506189748
3.0,3.0,666.4256970316753
3.0,4.0,524.2609760403332
3.0,5.0,520.1233761965262
3.0,6.0,451.9003559525136
3.0,7.0,455.767992000442
3.0,8.0,623.18065707685
3.0,9.0,530.2850562546341
3.0,10.0,467.9632951421519
3.0,11.0,543.1008236624933
3.0,12.0,547.658727271872
3.0,13.0,500.7739981499128
3.0,14.0,498.374477468633
3.0,15.0,467.1231467253747
3.0,16.0,523.1882786078829
3.0,17.0,660.7110628598781
3.0,18.0,596.0564846006733
3.0,19.0,538.4681108941274
3.0,20.0,581.695680271801
3.0,21.0,525.5195826574237
3.0,22.0,509.8112558943311
3.0,23.0,414.80925432132113
4.0,0.0,475.4618086923783
4.0,1.0,452.0333672626606
4.0,2.0,497.3041050525133
4.0,3.0,547.8421650795149
4.0,4.0,631.3232589839605
4.0,5.0,590.853848397953
4.0,6.0,519.3461816441461
4.0,7.0,528.9650052604154
4.0,8.0,520.3967857144852
4.0,9.0,518.6118445755967
4.0,10.0,505.9717979999313
4.0,11.0,520.3053438165435
4.0,12.0,474.0155761586947
4.0,13.0,477.3780119591517
4.0,14.0,472.117609100446
4.0,15.0,490.99926710311337
4.0,16.0,510.1174962509525
4.0,17.0,495.8537142122533
4.0,18.0,507.60596668890497
4.0,19.0,489.92156961210776
4.0,20.0,512.0334018574972
4.0,21.0,473.62900399500825
4.0,22.0,487.0158662427793
4.0,23.0,500.71367015197904
5.0,0.0,514.0288057235899
5.0,1.0,445.5113239771501
5.0,2.0,573.0486401210142
5.0,3.0,712.8170359902433
5.0,4.0,644.8685143952832
5.0,5.0,632.0941560040518
5.0,6.0,408.60335188567694
5.0,7.0,545.8479468420138
5.0,8.0,582.9453107325905
5.0,9.0,541.6348348062745
5.0,10.0,514.9294100503097
5.0,11.0,477.3632097919871
5.0,12.0,524.8775452995434
5.0,13.0,416.4109551491807
5.0,14.0,491.75698864585286
5.0,15.0,437.43548432698407
5.0,16.0,447.9459119455526
5.0,17.0,589.6300016057281
5.0,18.0,523.8731031380943
5.0,19.0,475.3517195070546
5.0,20.0,505.5269604149432
5.0,21.0,500.795999181245
5.0,22.0,459.2913957126588
5.0,23.0,478.777256683792
6.0,0.0,374.1601238995759
6.0,1.0,407.8369876480015
6.0,2.0,562.2424208815511
6.0,3.0,656.5373533126603
6.0,4.0,662.8620732886508
6.0,5.0,600.4528080732435
6.0,6.0,441.573632780837
6.0,7.0,493.61437630816914
6.0,8.0,509.1655491708093
6.0,9.0,433.1069562340778
6.0,10.0,409.5880157851082
6.0,11.0,441.4947313039207
6.0,12.0,446.8884821021761
6.0,13.0,423.7918203705637
6.0,14.0,488.755069430729
6.0,15.0,416.9936880624072
6.0,16.0,426.2826613844727
6.0,17.0,443.8438172789667
6.0,18.0,466.18996444019007
6.0,19.0,402.7744308525972
6.0,20.0,434.1556257291296
6.0,21.0,483.0525674381363
6.0,22.0,406.6322492251528
6.0,23.0,403.26879128426407
7.0,0.0,372.3282566631897
7.0,1.0,330.07572255478635
7.0,2.0,325.29162403827326
7.0,3.0,474.699926032455
7.0,4.0,540.0587753164119
7.0,5.0,458.5761254973195
7.0,6.0,397.4265202121657
7.0,7.0,368.1885158174949
7.0,8.0,384.23195413501554
7.0,9.0,395.9852940205027
7.0,10.0,359.4246667679418
7.0,11.0,350.542187811953
7.0,12.0,383.1613190176079
7.0,13.0,422.8894731574293
7.0,14.0,431.7847678885035
