month,hour,co2_eq_kg_per_MWh
1.0,0.0,601.4221647728857
1.0,1.0,598.4487612971024
1.0,2.0,581.5083429688534
1.0,3.0,631.785957318516
1.0,4.0,644.1859791924335
1.0,5.0,615.2564817359846
1.0,6.0,590.4345835735314
1.0,7.0,584.0878951181112
1.0,8.0,624.7606088851965
1.0,9.0,598.785929764472
1.0,10.0,581.6636144972098
1.0,11.0,669.8102967095595
1.0,12.0,633.5218169378777
1.0,13.0,590.857207472684
1.0,14.0,611.0412895744647
1.0,15.0,646.499200758842
1.0,16.0,588.0344410775305
1.0,17.0,557.2891768257698
1.0,18.0,641.7498820861249
1.0,19.0,643.2617557214654
1.0,20.0,678.5759666673728
1.0,21.0,639.9189414388825
1.0,22.0,610.6985800668773
1.0,23.0,596.2292112862242
2.0,0.0,467.7808248086312
2.0,1.0,566.6321183449493
2.0,2.0,637.1997842498804
2.0,3.0,690.4404895227327
2.0,4.0,639.7784043468054
2.0,5.0,658.9968353002263
2.0,6.0,592.3814549905173
2.0,7.0,591.0110197641881
2.0,8.0,526.8010005037045
2.0,9.0,513.1398121644937
2.0,10.0,655.6241201299478
2.0,11.0,668.5139752332805
2.0,12.0,670.9148892421824
2.0,13.0,689.4716748999215
2.0,14.0,719.3037076615286
2.0,15.0,682.8681393991778
2.0,16.0,680.5706368175083
2.0,17.0,659.1946707922085
2.0,18.0,634.482542918334
2.0,19.0,669.8009936593527
2.0,20.0,677.548446629493
2.0,21.0,604.8878157124557
2.0,22.0,639.4262827261663
2.0,23.0,634.6968161839591
3.0,0.0,616.0215101518709
3.0,1.0,617.2439171585731
3.0,2.0,764.5995229412248
3.0,3.0,625.838918970919
3.0,4.0,636.525743637036
3.0,5.0,592.7390045147431
3.0,6.0,608.2557696386668
3.0,7.0,631.6124635651224
3.0,8.0,652.8934961689558
3.0,9.0,609.5532796148357
3.0,10.0,680.0875346351723
3.0,11.0,648.0042469295211
3.0,12.0,665.5720103935154
3.0,13.0,666.9982784114354
3.0,14.0,699.5384615032754
3.0,15.0,663.5514810307387
3.0,16.0,701.5707533248543
3.0,17.0,648.7519273951265
3.0,18.0,673.9160985417227
3.0,19.0,626.3541264165827
3.0,20.0,663.7227882261469
3.0,21.0,710.8033321434184
3.0,22.0,625.7141283005551
3.0,23.0,625.8513769743406
4.0,0.0,579.9515733538127
4.0,1.0,607.4532892729109
4.0,2.0,569.9724503312395
4.0,3.0,696.2704965028307
4.0,4.0,653.0775582131222
4.0,5.0,583.7209586747827
4.0,6.0,590.777028573968
4.0,7.0,662.1496264715649
4.0,8.0,564.3436108485624
4.0,9.0,637.9261366990576
4.0,10.0,611.4121976212382
4.0,11.0,677.3199841889119
4.0,12.0,603.8864582487978
4.0,13.0,677.9138276792935
4.0,14.0,598.7413823172855
4.0,15.0,642.0325177795044
4.0,16.0,650.4084015889717
4.0,17.0,610.9514175173305
4.0,18.0,704.8417561416024
4.0,19.0,611.3190727147803
4.0,20.0,587.9821757636041
4.0,21.0,616.1937210191273
4.0,22.0,507.1162853904045
4.0,23.0,616.3454955844725
5.0,0.0,689.3316167418124
5.0,1.0,731.1308899034112
5.0,2.0,753.843557947799
5.0,3.0,756.1765986523623
5.0,4.0,723.0409498510531
5.0,5.0,616.7649101832334
5.0,6.0,573.2383337916926
5.0,7.0,688.382392130499
5.0,8.0,670.2047563217728
5.0,9.0,649.8624001185336
5.0,10.0,617.7187817295753
5.0,11.0,567.1385090961195
5.0,12.0,615.1173843557475
5.0,13.0,606.6017029546314
5.0,14.0,639.5653534777865
5.0,15.0,622.6277602429222
5.0,16.0,646.125573496381
5.0,17.0,651.4445824766206
5.0,18.0,717.8613531530129
5.0,19.0,555.3237153727722
5.0,20.0,590.1449145273453
5.0,21.0,601.7568116131783
5.0,22.0,578.6725482967192
5.0,23.0,601.0558178219171
6.0,0.0,661.8936906742886
6.0,1.0,681.9016833396026
6.0,2.0,839.0233671557978
6.0,3.0,807.1219873920248
6.0,4.0,794.0240332536991
6.0,5.0,709.0918380609954
6.0,6.0,656.227822240235
6.0,7.0,559.2474187060307
6.0,8.0,687.6612798710167
6.0,9.0,685.9396791555761
6.0,10.0,629.0653211061718
6.0,11.0,649.6975791721677
6.0,12.0,673.9888650980777
6.0,13.0,578.3173138261901
6.0,14.0,532.1087256587346
6.0,15.0,623.6647290169794
6.0,16.0,594.6631880877775
