month,hour,co2_eq_kg_per_MWh
1.0,0.0,292.44186442222417
1.0,1.0,231.65020706541787
1.0,2.0,310.7686036240243
1.0,3.0,317.2103530589057
1.0,4.0,305.42999235690985
1.0,5.0,370.3759354053088
1.0,6.0,335.1131481320894
1.0,7.0,362.4177877466162
1.0,8.0,330.8862565733611
1.0,9.0,404.4677581263448
1.0,10.0,354.1441955266143
1.0,11.0,331.34246844875133
1.0,12.0,321.0506428610277
1.0,13.0,356.0799149788839
1.0,14.0,360.3285018907145
1.0,15.0,376.16205309413294
1.0,16.0,394.7779818248288
1.0,17.0,312.0480051706726
1.0,18.0,357.2249465955807
1.0,19.0,380.248800213459
1.0,20.0,477.9329958420069
1.0,21.0,345.6785936404372
1.0,22.0,331.0660344705411
1.0,23.0,395.8440173297827
2.0,0.0,270.30997488907906
2.0,1.0,293.1791553602583
2.0,2.0,248.3931184784834
2.0,3.0,341.9682928643082
2.0,4.0,332.38438798998226
2.0,5.0,314.75271188784006
2.0,6.0,281.8673793796254
2.0,7.0,336.80401890116786
2.0,8.0,392.6696653208963
2.0,9.0,375.7365223720619
2.0,10.0,312.305258270193
2.0,11.0,393.0273996796002
2.0,12.0,301.13232549256617
2.0,13.0,288.6602142249976
2.0,14.0,316.1963233061117
2.0,15.0,395.7201336934676
2.0,16.0,388.8811677076726
2.0,17.0,310.2279455759471
2.0,18.0,342.52755837615643
2.0,19.0,389.7828291804798
2.0,20.0,438.9818848183055
2.0,21.0,385.8150079928826
2.0,22.0,370.85784220529536
2.0,23.0,291.31147565460697
3.0,0.0,334.04929089289186
3.0,1.0,366.7503382017344
3.0,2.0,302.94684290346373
3.0,3.0,323.99819012224594
3.0,4.0,336.45711377947214
3.0,5.0,310.3408526531364
3.0,6.0,435.7593313382533
3.0,7.0,384.2318544486649
3.0,8.0,456.2458972162145
3.0,9.0,366.6131134336568
3.0,10.0,330.0150895845996
3.0,11.0,451.6754825877083
3.0,12.0,347.9039619407065
3.0,13.0,283.72926449741834
3.0,14.0,381.33717108696135
3.0,15.0,328.1281720131776
3.0,16.0,406.43444665167846
3.0,17.0,359.8795793210469
3.0,18.0,406.74085564914174
3.0,19.0,357.56842799491125
3.0,20.0,453.2736318067022
3.0,21.0,425.11297431509695
3.0,22.0,469.4604198376209
3.0,23.0,400.0052847460064
4.0,0.0,385.5341763550037
4.0,1.0,379.5686265688358
4.0,2.0,366.0776182360856
4.0,3.0,351.9185288582908
4.0,4.0,269.5174381863627
4.0,5.0,295.82354536040265
4.0,6.0,378.0791688156838
4.0,7.0,415.83293421612393
4.0,8.0,395.5874195296112
4.0,9.0,318.55997786854016
4.0,10.0,346.65566069873927
4.0,11.0,341.5929724782194
4.0,12.0,323.9849893537077
4.0,13.0,374.8798612598953
4.0,14.0,418.31310306908784
4.0,15.0,358.6540667926803
4.0,16.0,404.18255296188335
4.0,17.0,321.5130510953068
4.0,18.0,299.7199773403909
4.0,19.0,296.19347013404985
4.0,20.0,296.45063210146884
4.0,21.0,448.5126122274622
4.0,22.0,411.2005641644262
4.0,23.0,314.2872239928317
5.0,0.0,425.78596791379215
5.0,1.0,344.6354939140659
5.0,2.0,327.0732170784051
5.0,3.0,321.01195328172645
5.0,4.0,307.99850991065773
5.0,5.0,337.83101102388434
5.0,6.0,387.71065983133775
5.0,7.0,369.063592589973
5.0,8.0,353.0683691288738
5.0,9.0,339.21386186193985
5.0,10.0,309.3129941797157
5.0,11.0,274.085546108319
5.0,12.0,411.4161832381574
5.0,13.0,338.59181959541894
5.0,14.0,416.01051261664446
5.0,15.0,403.6424015472641
5.0,16.0,371.8030234643393
5.0,17.0,247.649522884967
5.0,18.0,360.7969779308824
5.0,19.0,225.19972788847764
5.0,20.0,454.14135131091314
5.0,21.0,565.4846455922113
5.0,22.0,388.2769055093839
5.0,23.0,372.0482610557775
6.0,0.0,366.73825012560434
6.0,1.0,401.5819909462031
6.0,2.0,346.7312670889548
6.0,3.0,342.1531519650138
6.0,4.0,298.6082127679039
6.0,5.0,317.04572457828186
6.0,6.0,382.5723964051248
6.0,7.0,397.1119118770651
6.0,8.0,297.11300282119834
6.0,9.0,337.1843588846521
6.0,10.0,333.8474266485573
6.0,11.0,380.04058932746335
6.0,12.0,355.5963839537984
6.0,13.0,361.6391006189693
6.0,14.0,357.6627105868739
6.0,15.0,365.16144240996937
6.0,16.0,378.4314695498193
6.0,17.0,396.1202562231354
6.0,18.0,310.3172306626784
6.0,19.0,407.2548003747668
6.0,20.0,472.84848547827374
6.0,21.0,524.3999623849185
6.0,22.0,484.41086432682
6.0,23.0,447.251662080936
7.0,0.0,384.29782290500975
7.0,1.0,434.42411777357086
7.0,2.0,353.35709378608226
7.0,3.0,412.5497027810872
7.0,4.0,310.6437747645986
7.0,5.0,320.51498271090253
7.0,6.0,388.7571551502462
7.0,7.0,381.3700927831131
7.0,8.0,358.7112030572326
7.0,9.0,287.19545274810844
7.0,10.0,405.7163895577141
7.0,11.0,372.44898723405646
7.0,12.0,384.0659203690521
7.0,13.0,433.0494912512467
7.0,14.0,454.7217894303217
7.0,15.0,454.8389340604157
7.0,16.0,382.30355182869033
7.0,17.0,340.42809217239414
7.0,18.0,407.28137103719433
7.0,19.0,518.4861708602607
7.0,20.0,473.1223667780322
7.0,21.0,551.5180472968793
7.0,22.0,445.6858502374616
7.0,23.0,405.8973403599968
8.0,0.0,425.12590344068457
8.0,1.0,378.7803702814832
8.0,2.0,389.9780168881784
8.0,3.0,336.90831950305915
8.0,4.0,274.02330888205483
8.0,5.0,273.73965628541845
8.0,6.0,373.3778700454554
8.0,7.0,374.58745060251255
8.0,8.0,412.4320012655326
8.0,9.0,299.4644973865676
8.0,10.0,325.81387283058655
8.0,11.0,350.6291037451377
8.0,12.0,365.6296031057514
8.0,13.0,374.4819222910381
8.0,14.0,386.2661382212315
8.0,15.0,363.1590275393604
8.0,16.0,416.46834244602223
8.0,17.0,337.9514273635476
8.0,18.0,311.9386827802132
8.0,19.0,379.4735598913608
8.0,20.0,596.2838584667259
8.0,21.0,452.6801742746928
8.0,22.0,462.60667384426193
8.0,23.0,438.74636653237184
9.0,0.0,361.9230333185077
9.0,1.0,386.9442271976876
9.0,2.0,342.9519331521527
9.0,3.0,351.0164033757877
9.0,4.0,328.0806590642413
9.0,5.0,350.67590593628336
9.0,6.0,370.3234236717019
9.0,7.0,349.51183702555835
9.0,8.0,421.3375864360494
9.0,9.0,283.18220149524825
9.0,10.0,372.2153315880829
9.0,11.0,363.5930389247416
9.0,12.0,385.3839295825396
9.0,13.0,394.2845763046544
9.0,14.0,377.5997186453651
9.0,15.0,368.5686252411771
9.0,16.0,380.0995366597053
9.0,17.0,282.9933998954896
9.0,18.0,446.949353802975
9.0,19.0,450.9090976026932
9.0,20.0,513.721037277021
9.0,21.0,450.67379211037246
9.0,22.0,432.4672706744284
9.0,23.0,447.8407424553989
10.0,0.0,340.3708156616612
10.0,1.0,339.51140134261215
10.0,2.0,280.80169950175195
10.0,3.0,327.8550664155967
10.0,4.0,331.5392159683037
10.0,5.0,298.7458626992188
10.0,6.0,351.27758502013444
10.0,7.0,348.09631040033264
10.0,8.0,429.3161484804969
10.0,9.0,364.090044231704
10.0,10.0,302.60140819990573
10.0,11.0,309.94121479441253
10.0,12.0,338.83698720788084
10.0,13.0,362.9558982327233
10.0,14.0,397.90051535428216
10.0,15.0,399.40720159146895
10.0,16.0,307.03129955444626
10.0,17.0,301.17496095623585
10.0,18.0,299.21982968644204
10.0,19.0,521.2559587755588
10.0,20.0,449.1334918060799
10.0,21.0,496.49056380048535
10.0,22.0,355.89078342604085
10.0,23.0,386.1186198031251
11.0,0.0,306.0240646206327
11.0,1.0,352.91653501082567
11.0,2.0,319.04208456150803
11.0,3.0,326.3784707072425
11.0,4.0,334.07323917960287
11.0,5.0,324.0320422427694
11.0,6.0,356.60153552340773
11.0,7.0,348.5978223137293
11.0,8.0,433.4506969912823
11.0,9.0,376.6955134025305
11.0,10.0,327.4320931359526
11.0,11.0,261.5164504473011
11.0,12.0,355.4784512821387
11.0,13.0,326.21113843544174
11.0,14.0,418.7799462669655
11.0,15.0,381.5589214505327
11.0,16.0,320.7197916824862
11.0,17.0,345.307109484392
11.0,18.0,398.56053694074535
11.0,19.0,461.17129716484527
11.0,20.0,421.3874700709824
11.0,21.0,403.2904363805266
11.0,22.0,389.9802910736498
11.0,23.0,375.9037978347003
12.0,0.0,297.60267535459275
12.0,1.0,353.56309204194685
12.0,2.0,273.8479299170303
12.0,3.0,321.0398436458102
12.0,4.0,322.46284784585595
12.0,5.0,378.6377921190192
12.0,6.0,351.68285272154924
12.0,7.0,359.63973071538226
12.0,8.0,338.131224296465
12.0,9.0,384.53688642436055
12.0,10.0,341.9994517390034
12.0,11.0,332.8193758190488
12.0,12.0,364.0198296802224
12.0,13.0,335.9749567065007
12.0,14.0,345.5683470227295
12.0,15.0,399.775794521867
12.0,16.0,319.54019822911266
12.0,17.0,320.1251505323572
12.0,18.0,365.92518465902094
12.0,19.0,493.0308853767543
12.0,20.0,441.04750931016935
12.0,21.0,373.2554690002534
12.0,22.0,401.8412110236344
12.0,23.0,425.3216981184912
