month,hour,co2_eq_kg_per_MWh
6,11,565.7882315428393
6,12,608.3331310142531
6,13,511.9433141450823
6,14,547.3401724417246
6,15,559.2940363796646
6,16,615.804879284917
6,17,734.3812491913584
6,18,570.1696379481175
6,19,558.3626756278453
6,20,599.9350387801933
6,21,599.2277424129713
6,22,650.2949533199587
6,23,636.1820119884549
7,0,626.8591446265117
7,1,602.3786235694394
7,2,653.5501847225132
7,3,430.9043142379518
7,4,431.63710706821485
7,5,428.40731313515596
7,6,466.5090642196417
7,7,494.2988589482075
7,8,573.6832820062411
7,9,584.2388516316843
7,10,687.805719668838
7,11,604.9757132409414
7,12,608.2939431566331
7,13,587.2497358045503
7,14,631.4230580858997
7,15,603.294388354398
7,16,628.4711152082921
7,17,691.0070340537532
7,18,710.7682429877608
7,19,582.7814181771785
7,20,653.3095689481219
7,21,678.5100016921531
7,22,693.2294651185209
7,23,608.9984820164044
8,0,583.8059392824944
8,1,513.8795261194346
8,2,513.3020414949841
8,3,344.8955800675539
8,4,382.58965748578413
8,5,448.68453268999633
8,6,521.8898961001693
8,7,549.5583037445567
8,8,504.65905109586674
8,9,461.7964678915131
8,10,461.4997547863418
8,11,617.660629690718
8,12,546.4895537082382
8,13,610.7965492230132
8,14,633.6181928365693
8,15,622.3675611019154
8,16,537.0835757121918
8,17,631.2969806494441
8,18,712.138807033238
8,19,554.3270515959327
8,20,717.0369772400776
8,21,637.5152873596169
8,22,653.6195447439808
8,23,639.4186037088244
9,0,558.1050582859654
9,1,516.6122476215861
9,2,444.4603853014887
9,3,443.86957373236584
9,4,389.21732890877223
9,5,488.3415950321862
9,6,526.2616172509876
9,7,554.8667993507687
9,8,527.1709279779051
9,9,411.777873844468
9,10,470.3944809910023
9,11,598.0888244215713
9,12,555.3534514942819
9,13,631.7836526871783
9,14,619.6039635161686
9,15,568.5137440840443
9,16,542.6268374055662
9,17,629.4687492230452
9,18,603.1819701918104
9,19,607.2387260782472
9,20,707.4931886111091
9,21,618.3416977239788
9,22,666.6703441749877
9,23,549.8697719908661
10,0,558.6091009810668
10,1,530.6468068067597
10,2,595.0082742405085
10,3,463.50092835726815
10,4,493.93682514730716
10,5,551.2068946897978
10,6,520.3771383847151
10,7,549.4259525819888
10,8,581.0257831644957
10,9,566.4080566308888
10,10,574.0248222870562
10,11,549.4874230776228
10,12,610.663414302261
10,13,616.0255457785448
10,14,599.9930487782686
10,15,579.1485962780006
10,16,589.9092314516201
10,17,461.41543701199794
10,18,533.6617649862243
10,19,577.7885352496711
10,20,693.9378295443905
10,21,563.5340060854072
10,22,546.2584126275694
10,23,615.9972359880129
11,0,479.1830418150305
11,1,484.1287143141073
11,2,402.17556281152395
11,3,490.00283695509205
11,4,432.96052315030744
11,5,549.8105145589868
11,6,562.9659019807706
11,7,514.509248629803
11,8,623.3967694414592
11,9,551.7550153459043
11,10,585.1099028082953
11,11,519.4973543991562
11,12,527.9098394586973
11,13,496.3361341794958
11,14,495.4069128820193
11,15,437.4165024500177
11,16,467.35909489470953
11,17,495.27425997912025
11,18,601.0680565087897
11,19,690.9861506843317
11,20,569.8452623654591
11,21,480.22892610008324
11,22,552.2474144021431
11,23,514.2999258868105
12,0,580.721988089497
12,1,529.5148638473626
12,2,429.65443005249324
12,3,416.9979512933388
12,4,500.9708570367976
12,5,470.4291122680989
12,6,578.8070766032486
12,7,553.8416223258222
12,8,538.831950323433
12,9,495.4210431456615
12,10,580.1917255453492
12,11,533.7305390426443
12,12,545.057018578995
12,13,576.5971860944436
12,14,534.4607741534022
12,15,492.758040391977
12,16,430.4867162503633
12,17,554.3499289880856
12,18,520.8007468617965
12,19,646.7421671284467
12,20,508.5345486373917
12,21,506.13771231931713
12,22,557.6429547337535
12,23,543.5943408812777
