month,hour,co2_eq_kg_per_MWh
1,0,294.65735883717923
1,1,347.6775707884996
1,2,347.32453349550326
1,3,357.0913213363992
1,4,392.3268716779235
1,5,407.2157528474857
1,6,362.0058894937622
1,7,365.50615906042964
1,8,299.4588426658264
1,9,371.2700786314686
1,10,403.8925268292757
1,11,363.39880834535074
1,12,330.7184870572956
1,13,362.16059889429374
1,14,347.31668905881196
1,15,366.89245634807827
1,16,343.292386235144
1,17,450.973068413642
1,18,357.2033019137496
1,19,412.19363152499386
1,20,391.19555831134227
1,21,425.1688528903987
1,22,443.06398679903634
1,23,364.22104402529067
2,0,399.0981649952519
2,1,442.34877621744357
2,2,203.04123977559271
2,3,406.8320087043094
2,4,389.9583796585697
2,5,424.25953904147536
2,6,408.36159502430695
2,7,318.39477388520606
2,8,322.6263880063488
2,9,333.2409719454346
2,10,386.45032476327435
2,11,385.6367451695805
2,12,351.996108382771
2,13,333.77780268749086
2,14,383.3870455838043
2,15,454.3142589404311
2,16,453.9343930572506
2,17,399.52100139841417
2,18,449.4636074926129
2,19,441.8601060782525
2,20,439.2377480311081
2,21,290.3069723451081
2,22,461.0154122768803
2,23,380.5656235243479
3,0,357.3944697761688
3,1,396.9467051381074
3,2,357.5248280391898
3,3,354.07105426640265
3,4,394.4735568381487
3,5,398.6218403225655
3,6,363.60090444567464
3,7,376.18090738730496
3,8,399.7698377479099
3,9,402.0773685131801
3,10,379.79007291375115
3,11,323.9653810569644
3,12,350.84101297250197
3,13,335.55021056612543
3,14,390.67790219060413
3,15,382.93968213784206
3,16,387.77265767292624
3,17,360.221900782823
3,18,362.8769655080926
3,19,394.2344559854046
3,20,367.0684195378416
3,21,430.0564512674616
3,22,484.6139788746527
3,23,336.1458760341717
4,0,375.08671344876035
4,1,441.66075508693444
4,2,381.7224068530974
4,3,374.310853884383
4,4,425.38956042623425
4,5,436.0574110131794
4,6,389.9260595994986
4,7,419.9462953426421
4,8,401.1083362391175
4,9,391.8872195101459
4,10,432.6154858223855
4,11,371.6201128077488
4,12,406.9500979531158
4,13,390.80198272563246
4,14,427.0862785157022
4,15,406.69195328827516
4,16,395.97768532161444
4,17,395.006879518397
4,18,359.81527448378273
4,19,418.12176074874054
4,20,400.5195281099905
4,21,421.66217052395956
4,22,433.49657169231983
4,23,408.9813510177683
5,0,413.1305692414324
5,1,364.64255752525213
5,2,365.46726521838724
5,3,298.7880530640403
5,4,370.15169249290176
5,5,447.3082803389655
5,6,408.6324940651332
5,7,349.58440452703366
5,8,369.3682864513443
5,9,402.11315350404146
5,10,360.42904822954705
5,11,350.0370673590749
5,12,362.58021171829745
5,13,448.6395212401649
5,14,419.44196815264183
5,15,352.1578288494755
5,16,367.8796876745462
5,17,355.9193679494288
5,18,371.07526753066156
5,19,384.19566170348304
5,20,442.58051031564906
5,21,387.64637163732584
5,22,449.68551215892575
5,23,418.59460368881975
6,0,428.2861012631616
6,1,373.24677242291034
6,2,414.9972722754706
6,3,362.15799325296786
6,4,398.50327181702863
6,5,402.002454648433
6,6,374.9482842488777
6,7,372.39213878301996
6,8,384.89745053330427
6,9,422.53796988686196
6,10,410.6602295874452
6,11,389.8023577812
6,12,410.1752227185851
6,13,392.8079233264046
6,14,383.89713131975975
6,15,430.62893940097825
6,16,384.1474537024361
6,17,410.2545891473803
6,18,379.4097717046374
6,19,404.9466009814166
6,20,426.44628498100735
6,21,465.25078771257523
6,22,447.28594585418455
6,23,365.918291906114
7,0,384.23495018874115
7,1,392.77540568647765
7,2,358.2797978894948
7,3,358.0734887042231
7,4,385.5031519329856
7,5,429.4503906801888
7,6,417.37982313440193
7,7,376.2027281734164
7,8,367.2077210925201
