month,hour,co2_eq_kg_per_MWh
11,10,595.0025250705113
11,11,638.2028949195707
11,12,614.929665463955
11,13,621.6196035933735
11,14,614.6101471940764
11,15,637.2287555036647
11,16,713.2125807280476
11,17,594.9498624312815
11,18,696.4541357986026
11,19,698.5569098255129
11,20,622.1339627293642
11,21,698.9964580595511
11,22,692.4946713938214
11,23,624.2532791977022
12,0,587.4049756850844
12,1,635.3849691333163
12,2,543.1820359278798
12,3,618.8843194257605
12,4,610.7980582931824
12,5,588.3555166097566
12,6,621.0716666612166
12,7,683.3049912558929
12,8,668.8356030719547
12,9,758.0118746632272
12,10,743.8443266751552
12,11,718.9363752638044
12,12,657.5131763875313
12,13,666.7905677943297
12,14,659.4655494958294
12,15,674.0965065335
12,16,711.4974031669942
12,17,695.1438217409111
12,18,758.2083102219476
12,19,705.3123613397835
12,20,694.664569393581
12,21,737.1806205526702
12,22,706.0311113124872
12,23,725.6602171208743
